0, 0, 0.0, 1.0
1, 1, 0.0, 1.0
2, 2, 0.0, 1.0
3, 3, 0.0, 1.0
4, 4, 0.0, 1.0
5, 5, 0.0, 1.0
6, 6, 0.0, 1.0
7, 7, 0.0, 1.0
8, 8, 0.0, 1.0
9, 9, 0.0, 1.0
10, 10, 0.0, 1.0
11, 11, 0.0, 1.0
10, 14, -1.0, 0.0
11, 15, -1.0, 0.0
12, 12, 0.0, 1.0
13, 13, 0.0, 1.0
14, 16, 0.0, 1.0
15, 17, 0.0, 1.0
16, 18, 0.0, 1.0
17, 19, 0.0, 1.0
18, 20, 0.0, 1.0
19, 21, 0.0, 1.0
20, 22, -1.0, 0.0
21, 23, -1.0, 0.0
20, 24, 0.0, 1.0
21, 25, 0.0, 1.0
22, 28, -1.0, 0.0
23, 29, -1.0, 0.0
22, 26, 0.0, 1.0
23, 27, 0.0, 1.0
24, 30, 0.0, 1.0
25, 31, 0.0, 1.0
24, 32, -1.0, 0.0
25, 33, -1.0, 0.0
26, 34, 0.0, 1.0
27, 35, 0.0, 1.0
26, 36, -1.0, 0.0
27, 37, -1.0, 0.0
28, 38, 0.0, 1.0
29, 39, 0.0, 1.0
28, 40, -1.0, 0.0
29, 41, -1.0, 0.0
30, 42, 0.0, 1.0
31, 47, 0.0, 1.0
32, 48, 0.0, 1.0
33, 49, 0.0, 1.0
34, 50, 0.0, 1.0
31, 43, -1.0, 0.0
32, 44, -1.0, 0.0
33, 45, -1.0, 0.0
34, 46, -1.0, 0.0
35, 51, 0.0, 1.0
36, 52, 0.0, 1.0
35, 55, -1.0, 0.0
36, 56, -1.0, 0.0
37, 57, 0.0, 1.0
38, 58, 0.0, 1.0
37, 59, -1.0, 0.0
38, 60, -1.0, 0.0
39, 53, 0.0, 1.0
40, 54, 0.0, 1.0
41, 61, 0.0, 1.0
42, 62, 0.0, 1.0
43, 65, 0.0, 1.0
44, 66, 0.0, 1.0
43, 63, -1.0, 0.0
44, 64, -1.0, 0.0
45, 67, 0.0, 1.0
46, 68, 0.0, 1.0
47, 71, 0.0, 1.0
47, 72, -1.0, 0.0
48, 69, 0.0, 1.0
48, 70, -1.0, 0.0
49, 73, 0.0, 1.0
50, 74, 0.0, 1.0
51, 75, 0.0, 1.0
52, 76, 0.0, 1.0
53, 77, 0.0, 1.0
54, 78, 0.0, 1.0
55, 79, 0.0, 1.0
56, 80, 0.0, 1.0
57, 81, 0.0, 1.0
58, 82, 0.0, 1.0
59, 83, 0.0, 1.0
60, 84, 0.0, 1.0
61, 85, 0.0, 1.0
62, 86, 0.0, 1.0
63, 87, 0.0, 1.0
64, 88, 0.0, 1.0
65, 89, 0.0, 1.0
66, 90, 0.0, 1.0
67, 91, 0.0, 1.0
68, 92, 0.0, 1.0
69, 93, 0.0, 1.0
70, 94, 0.0, 1.0
71, 95, 0.0, 1.0
72, 96, 0.0, 1.0
73, 97, 0.0, 1.0
74, 98, 0.0, 1.0
75, 99, 0.0, 1.0
76, 100, 0.0, 1.0
77, 101, 0.0, 1.0
78, 102, 0.0, 1.0
79, 103, 0.0, 1.0
80, 104, 0.0, 1.0
81, 105, 0.0, 1.0
82, 106, 0.0, 1.0
83, 107, 0.0, 1.0
84, 108, 0.0, 1.0
85, 109, 0.0, 1.0
86, 110, 0.0, 1.0
87, 111, 0.0, 1.0
88, 112, 0.0, 1.0
89, 113, 0.0, 1.0
90, 114, 0.0, 1.0
91, 115, 0.0, 1.0
92, 116, 0.0, 1.0
93, 117, 0.0, 1.0
94, 118, 0.0, 1.0
95, 119, 0.0, 1.0
96, 120, 0.0, 1.0
97, 121, 0.0, 1.0
98, 122, 0.0, 1.0
99, 123, 0.0, 1.0
100, 124, 0.0, 1.0
101, 125, 0.0, 1.0
102, 126, 0.0, 1.0
103, 127, 0.0, 1.0
104, 128, 0.0, 1.0
105, 129, 0.0, 0.33000001311302185
105, 129, 0.33000001311302185, 0.6600000262260437
105, 130, 0.33000001311302185, 0.6600000262260437
105, 130, 0.6600000262260437, 1.0
105, 131, 0.6600000262260437, 1.0
106, 132, 0.0, 0.33000001311302185
106, 132, 0.33000001311302185, 0.6600000262260437
106, 133, 0.33000001311302185, 0.6600000262260437
106, 133, 0.6600000262260437, 1.0
106, 134, 0.6600000262260437, 1.0
107, 135, 0.0, 1.0
108, 136, 0.0, 1.0
109, 137, 0.0, 1.0
110, 138, 0.0, 1.0
107, 139, -1.0, 0.0
108, 140, -1.0, 0.0
109, 141, -1.0, 0.0
110, 142, -1.0, 0.0
111, 143, 0.0, 1.0
112, 144, 0.0, 1.0
113, 145, 0.0, 1.0
114, 146, 0.0, 1.0
111, 147, -1.0, 0.0
112, 148, -1.0, 0.0
113, 149, -1.0, 0.0
114, 150, -1.0, 0.0
115, 151, 0.0, 1.0
116, 152, 0.0, 1.0
117, 153, 0.0, 1.0
118, 154, 0.0, 1.0
115, 155, -1.0, 0.0
116, 156, -1.0, 0.0
117, 157, -1.0, 0.0
118, 158, -1.0, 0.0
119, 159, 0.0, 1.0
120, 160, 0.0, 1.0
121, 161, 0.0, 1.0
122, 162, 0.0, 1.0
119, 163, -1.0, 0.0
120, 164, -1.0, 0.0
121, 165, -1.0, 0.0
122, 166, -1.0, 0.0
123, 167, 0.0, 1.0
124, 168, 0.0, 1.0
125, 169, 0.0, 1.0
126, 170, 0.0, 1.0
127, 171, 0.0, 1.0
127, 172, -1.0, 0.0
128, 173, 0.0, 1.0
128, 174, -1.0, 0.0
129, 175, 0.0, 1.0
130, 176, 0.0, 1.0
131, 179, 0.0, 1.0
132, 180, 0.0, 1.0
129, 177, -1.0, 0.0
130, 178, -1.0, 0.0
131, 181, -1.0, 0.0
132, 182, -1.0, 0.0
133, 183, 0.0, 1.0
133, 185, -1.0, 0.0
134, 187, 0.0, 1.0
134, 189, -1.0, 0.0
135, 184, 0.0, 1.0
135, 186, -1.0, 0.0
136, 188, 0.0, 1.0
136, 190, -1.0, 0.0
137, 254, 0.0, 1.0
137, 253, -1.0, 0.0
138, 249, 0.0, 1.0
138, 250, -1.0, 0.0
139, 251, 0.0, 1.0
139, 252, -1.0, 0.0
140, 265, 0.0, 1.0
141, 263, 0.0, 1.0
141, 264, -1.0, 0.0
142, 255, 0.0, 1.0
142, 256, -1.0, 0.0
143, 257, 0.0, 1.0
143, 258, -1.0, 0.0
144, 266, 0.0, 1.0
145, 259, 0.0, 1.0
145, 260, -1.0, 0.0
146, 261, 0.0, 1.0
146, 262, -1.0, 0.0
147, 267, 0.0, 1.0
147, 268, -1.0, 0.0
148, 191, 0.0, 1.0
149, 192, -1.0, 0.0
149, 193, 0.0, 1.0
150, 194, -1.0, 0.0
150, 195, 0.0, 1.0
151, 196, 0.0, 1.0
152, 197, 0.0, 1.0
153, 200, 0.0, 1.0
154, 201, 0.0, 1.0
155, 198, 0.0, 1.0
156, 199, 0.0, 1.0
157, 202, 0.0, 1.0
158, 203, 0.0, 1.0
159, 204, 0.0, 1.0
160, 205, 0.0, 1.0
161, 206, 0.0, 1.0
162, 207, 0.0, 0.20000000298023224
162, 207, 0.20000000298023224, 0.4000000059604645
162, 208, 0.20000000298023224, 0.4000000059604645
162, 208, 0.4000000059604645, 0.6000000238418579
162, 209, 0.4000000059604645, 0.6000000238418579
162, 209, 0.6000000238418579, 0.800000011920929
162, 210, 0.6000000238418579, 0.800000011920929
162, 210, 0.800000011920929, 1.0
163, 211, 0.0, 1.0
164, 212, 0.0, 1.0
165, 213, -1.0, 0.0
165, 214, 0.0, 1.0
166, 215, -1.0, 0.0
166, 216, 0.0, 1.0
167, 217, -1.0, 0.0
167, 218, 0.0, 1.0
